ticket_id,primeira_resposta_min,primeira_resposta_biz_min,resolucao_min,resolucao_biz_min,pendencia_min,pendencia_biz_min,primeira_resposta_h,resolucao_h,pendencia_h,num_respostas,num_reabertas
12492,278.0,278.0,302.0,302.0,299.0,299.0,4.63,5.03,4.98,4,0
12570,6.0,6.0,168.0,168.0,6.0,6.0,0.1,2.8,0.1,1,0
12575,18.0,18.0,152.0,152.0,18.0,18.0,0.3,2.53,0.3,1,0
12514,108.0,108.0,347.0,347.0,129.0,129.0,1.8,5.78,2.15,3,0
12567,5.0,5.0,184.0,184.0,5.0,5.0,0.08,3.07,0.08,1,0
12482,634.0,240.0,816.0,422.0,690.0,296.0,10.57,13.6,11.5,2,0
12513,109.0,109.0,348.0,348.0,135.0,135.0,1.82,5.8,2.25,3,0
12469,956.0,240.0,1138.0,422.0,995.0,279.0,15.93,18.97,16.58,2,0
12427,2295.0,237.0,2480.0,422.0,2209.0,151.0,38.25,41.33,36.82,2,0
12576,178.0,178.0,178.0,178.0,178.0,178.0,2.97,2.97,2.97,1,0
12588,120.0,120.0,121.0,121.0,121.0,121.0,2.0,2.02,2.02,2,0
12557,196.0,196.0,267.0,267.0,266.0,266.0,3.27,4.45,4.43,2,0
12546,150.0,150.0,234.0,234.0,231.0,231.0,2.5,3.9,3.85,2,0
12526,199.0,199.0,299.0,299.0,271.0,271.0,3.32,4.98,4.52,4,0
12527,196.0,196.0,295.0,295.0,260.0,260.0,3.27,4.92,4.33,4,0
12536,250.0,250.0,276.0,276.0,276.0,276.0,4.17,4.6,4.6,2,0
12455,1129.0,87.0,1414.0,372.0,1312.0,270.0,18.82,23.57,21.87,6,0
12457,1037.0,31.0,1405.0,399.0,1213.0,207.0,17.28,23.42,20.22,6,0
12348,5.0,5.0,4275.0,1095.0,3978.0,811.0,0.08,71.25,66.3,6,1
12453,1138.0,87.0,1421.0,370.0,1346.0,295.0,18.97,23.68,22.43,4,0
12579,13.0,13.0,194.0,194.0,13.0,13.0,0.22,3.23,0.22,1,0
12590,6.0,6.0,148.0,148.0,6.0,6.0,0.1,2.47,0.1,2,0
12537,173.0,173.0,341.0,341.0,174.0,174.0,2.88,5.68,2.9,1,0
12531,193.0,193.0,370.0,370.0,195.0,195.0,3.22,6.17,3.25,1,0
12535,182.0,182.0,355.0,355.0,183.0,183.0,3.03,5.92,3.05,1,0
12530,194.0,194.0,371.0,371.0,194.0,194.0,3.23,6.18,3.23,1,0
12529,193.0,193.0,371.0,371.0,194.0,194.0,3.22,6.18,3.23,1,0
12524,204.0,204.0,384.0,384.0,218.0,218.0,3.4,6.4,3.63,2,0
12496,8.0,8.0,419.0,419.0,218.0,218.0,0.13,6.98,3.63,3,0
12495,6.0,6.0,420.0,420.0,194.0,194.0,0.1,7.0,3.23,3,0
12491,276.0,276.0,425.0,425.0,277.0,277.0,4.6,7.08,4.62,1,0
12474,831.0,195.0,1118.0,482.0,862.0,226.0,13.85,18.63,14.37,2,0
12483,429.0,240.0,671.0,482.0,494.0,305.0,7.15,11.18,8.23,3,1
12358,890.0,50.0,4240.0,1060.0,4018.0,838.0,14.83,70.67,66.97,4,0
12581,11.0,11.0,127.0,127.0,13.0,13.0,0.18,2.12,0.22,2,0
12602,0.0,0.0,70.0,70.0,70.0,70.0,,1.17,1.17,4,1
12611,1.0,1.0,17.0,17.0,14.0,14.0,0.02,0.28,0.23,5,0
12480,748.0,240.0,964.0,456.0,858.0,350.0,12.47,16.07,14.3,3,0
12528,193.0,193.0,324.0,324.0,269.0,269.0,3.22,5.4,4.48,3,0
12545,223.0,223.0,264.0,264.0,263.0,263.0,3.72,4.4,4.38,2,0
12397,67.0,67.0,3139.0,799.0,3088.0,748.0,1.12,52.32,51.47,5,3
12444,1224.0,87.0,1597.0,460.0,1501.0,364.0,20.4,26.62,25.02,8,0
12479,759.0,223.0,1013.0,478.0,940.0,405.0,12.65,16.88,15.67,4,0
12361,869.0,29.0,4195.0,1015.0,4138.0,958.0,14.48,69.92,68.97,12,1
12539,242.0,242.0,398.0,398.0,271.0,271.0,4.03,6.63,4.52,2,0
12541,165.0,165.0,393.0,393.0,222.0,222.0,2.75,6.55,3.7,2,0
12525,200.0,200.0,439.0,439.0,228.0,228.0,3.33,7.32,3.8,3,0
12532,188.0,188.0,423.0,423.0,275.0,275.0,3.13,7.05,4.58,4,0
12463,976.0,87.0,1431.0,542.0,1258.0,369.0,16.27,23.85,20.97,5,0
12628,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,1,0
12490,194.0,194.0,477.0,477.0,395.0,395.0,3.23,7.95,6.58,4,2
12522,290.0,290.0,419.0,419.0,417.0,417.0,4.83,6.98,6.95,4,1
12620,0.0,0.0,20.0,20.0,14.0,14.0,,0.33,0.23,6,0
12547,217.0,217.0,433.0,432.0,265.0,265.0,3.62,7.22,4.42,2,0
12593,249.0,249.0,327.0,256.0,326.0,256.0,4.15,5.45,5.43,2,0
12561,183.0,183.0,579.0,397.0,401.0,397.0,3.05,9.65,6.68,4,0
12543,225.0,225.0,621.0,439.0,440.0,433.0,3.75,10.35,7.33,7,0
12604,284.0,179.0,420.0,179.0,287.0,179.0,4.73,7.0,4.78,1,0
12646,69.0,0.0,195.0,0.0,69.0,0.0,1.15,3.25,1.15,1,0
12645,71.0,0.0,259.0,0.0,78.0,0.0,1.18,4.32,1.3,1,0
12506,115.0,115.0,295.0,295.0,131.0,131.0,1.92,4.92,2.18,4,0
12608,1021.0,181.0,1035.0,195.0,1034.0,194.0,17.02,17.25,17.23,2,0
12647,41.0,0.0,71.0,0.0,55.0,0.0,0.68,1.18,0.92,4,0
12601,0.0,0.0,237.0,207.0,47.0,47.0,,3.95,0.78,2,0
12625,1.0,1.0,210.0,100.0,211.0,100.0,0.02,3.5,3.52,3,0
12597,221.0,221.0,334.0,228.0,334.0,228.0,3.68,5.57,5.57,2,0
12598,215.0,215.0,331.0,222.0,331.0,222.0,3.58,5.52,5.52,2,0
12589,263.0,263.0,332.0,269.0,332.0,270.0,4.38,5.53,5.53,2,0
12592,250.0,250.0,349.0,257.0,341.0,257.0,4.17,5.82,5.68,3,0
12577,297.0,297.0,297.0,297.0,297.0,297.0,4.95,4.95,4.95,2,0
12583,293.0,293.0,358.0,299.0,357.0,300.0,4.88,5.97,5.95,3,1
12572,302.0,302.0,304.0,304.0,305.0,305.0,5.03,5.07,5.08,2,0
12574,302.0,302.0,360.0,330.0,303.0,303.0,5.03,6.0,5.05,2,0
12564,0.0,0.0,410.0,380.0,410.0,380.0,,6.83,6.83,2,0
12566,0.0,0.0,377.0,366.0,248.0,238.0,,6.28,4.13,3,0
12568,137.0,137.0,352.0,351.0,350.0,350.0,2.28,5.87,5.83,3,0
12559,193.0,193.0,460.0,407.0,384.0,384.0,3.22,7.67,6.4,2,0
12560,184.0,184.0,389.0,389.0,390.0,390.0,3.07,6.48,6.5,6,0
12562,179.0,179.0,432.0,394.0,417.0,380.0,2.98,7.2,6.95,4,0
12554,198.0,198.0,400.0,400.0,370.0,370.0,3.3,6.67,6.17,3,0
12556,197.0,197.0,380.0,380.0,371.0,371.0,3.28,6.33,6.18,3,0
12488,194.0,194.0,587.0,557.0,454.0,454.0,3.23,9.78,7.57,6,2
12552,203.0,203.0,473.0,417.0,415.0,401.0,3.38,7.88,6.92,12,0
12468,814.0,87.0,1419.0,600.0,1249.0,498.0,13.57,23.65,20.82,5,0
12484,228.0,228.0,618.0,588.0,289.0,289.0,3.8,10.3,4.82,2,0
12437,1380.0,74.0,1936.0,600.0,1805.0,499.0,23.0,32.27,30.08,11,0
12438,1371.0,74.0,1927.0,600.0,1527.0,230.0,22.85,32.12,25.45,2,0
12467,850.0,87.0,1312.0,549.0,1296.0,533.0,14.17,21.87,21.6,7,1
12425,2165.0,74.0,2721.0,600.0,2232.0,141.0,36.08,45.35,37.2,1,0
12431,1578.0,93.0,2115.0,600.0,1581.0,96.0,26.3,35.25,26.35,1,0
12413,0.0,0.0,3029.0,659.0,2604.0,235.0,,50.48,43.4,4,0
12423,2269.0,90.0,2809.0,600.0,2270.0,91.0,37.82,46.82,37.83,1,0
12302,0.0,0.0,4722.0,1512.0,4176.0,996.0,,78.7,69.6,2,0
11633,205.0,205.0,15703.0,5240.0,14644.0,4084.0,3.42,261.72,244.07,14,1
12149,7.0,7.0,7706.0,2816.0,7170.0,1470.0,0.12,128.43,119.5,6,0
12418,2293.0,74.0,2788.0,569.0,2679.0,460.0,38.22,46.47,44.65,8,2
12657,635.0,13.0,741.0,118.0,692.0,69.0,10.58,12.35,11.53,4,0
12573,300.0,300.0,1198.0,358.0,1153.0,329.0,5.0,19.97,19.22,4,0
12605,1031.0,191.0,1075.0,235.0,1075.0,235.0,17.18,17.92,17.92,2,0
12664,525.0,30.0,507.0,12.0,507.0,12.0,8.75,8.45,8.45,1,0
12428,2001.0,74.0,3388.0,621.0,2739.0,507.0,33.35,56.47,45.65,6,1
12682,23.0,23.0,23.0,23.0,23.0,23.0,0.38,0.38,0.38,1,0
12635,975.0,135.0,1023.0,183.0,1018.0,178.0,16.25,17.05,16.97,4,0
12551,204.0,204.0,1375.0,535.0,398.0,369.0,3.4,22.92,6.63,3,0
12582,293.0,293.0,1239.0,399.0,341.0,300.0,4.88,20.65,5.68,3,0
12451,1163.0,87.0,2613.0,697.0,1223.0,147.0,19.38,43.55,20.38,3,0
12460,1042.0,87.0,2492.0,697.0,1156.0,201.0,17.37,41.53,19.27,5,0
12464,942.0,87.0,2392.0,698.0,1104.0,249.0,15.7,39.87,18.4,3,0
12523,289.0,289.0,1442.0,602.0,315.0,315.0,4.82,24.03,5.25,3,0
12447,1184.0,87.0,2632.0,696.0,1227.0,130.0,19.73,43.87,20.45,3,0
12450,1165.0,87.0,2622.0,704.0,1420.0,342.0,19.42,43.7,23.67,6,1
12662,543.0,13.0,712.0,182.0,543.0,13.0,9.05,11.87,9.05,1,0
12672,76.0,54.0,203.0,182.0,76.0,54.0,1.27,3.38,1.27,1,0
12599,1070.0,230.0,1238.0,398.0,1091.0,251.0,17.83,20.63,18.18,3,0
12600,1062.0,222.0,1230.0,390.0,1095.0,255.0,17.7,20.5,18.25,2,0
12654,698.0,12.0,868.0,182.0,698.0,13.0,11.63,14.47,11.63,1,0
12477,855.0,240.0,2237.0,782.0,1591.0,307.0,14.25,37.28,26.52,3,1
12558,195.0,195.0,1431.0,591.0,1238.0,404.0,3.25,23.85,20.63,6,0
12603,1046.0,206.0,1250.0,410.0,1102.0,262.0,17.43,20.83,18.37,3,0
12653,797.0,95.0,866.0,164.0,866.0,164.0,13.28,14.43,14.43,2,0
12637,974.0,134.0,1021.0,181.0,998.0,158.0,16.23,17.02,16.63,3,0
12649,839.0,95.0,907.0,164.0,908.0,164.0,13.98,15.12,15.13,2,0
12584,282.0,282.0,1301.0,461.0,445.0,382.0,4.7,21.68,7.42,6,1
12587,264.0,264.0,1252.0,412.0,1152.0,413.0,4.4,20.87,19.2,4,0
12540,238.0,238.0,1469.0,629.0,1469.0,629.0,3.97,24.48,24.48,5,0
12580,301.0,301.0,1297.0,457.0,1169.0,434.0,5.02,21.62,19.48,3,1
12663,512.0,17.0,737.0,242.0,518.0,23.0,8.53,12.28,8.63,2,0
12615,996.0,156.0,1236.0,396.0,1236.0,396.0,16.6,20.6,20.6,2,0
12386,594.0,158.0,701.0,265.0,701.0,265.0,9.9,11.68,11.68,2,0
12674,137.0,137.0,196.0,196.0,187.0,187.0,2.28,3.27,3.12,3,0
12677,101.0,101.0,159.0,159.0,120.0,120.0,1.68,2.65,2.0,3,0
12655,726.0,95.0,814.0,184.0,800.0,169.0,12.1,13.57,13.33,3,1
12658,698.0,95.0,819.0,216.0,801.0,198.0,11.63,13.65,13.35,3,0
12667,525.0,106.0,655.0,236.0,655.0,236.0,8.75,10.92,10.92,2,0
12644,906.0,95.0,1034.0,223.0,1006.0,195.0,15.1,17.23,16.77,4,0
12650,10.0,0.0,948.0,217.0,917.0,217.0,0.17,15.8,15.28,3,0
12651,947.0,232.0,949.0,233.0,948.0,233.0,15.78,15.82,15.8,1,0
12652,722.0,12.0,933.0,224.0,755.0,45.0,12.03,15.55,12.58,4,0
12630,990.0,150.0,1108.0,268.0,1106.0,266.0,16.5,18.47,18.43,4,0
12641,930.0,95.0,1048.0,213.0,1047.0,212.0,15.5,17.47,17.45,6,0
12642,917.0,95.0,1012.0,191.0,1008.0,186.0,15.28,16.87,16.8,4,2
12563,24.0,24.0,1457.0,617.0,1394.0,554.0,0.4,24.28,23.23,3,0
12596,224.0,224.0,1251.0,411.0,1237.0,411.0,3.73,20.85,20.62,4,1
12639,939.0,99.0,1149.0,309.0,979.0,139.0,15.65,19.15,16.32,4,0
12633,979.0,139.0,1188.0,348.0,1061.0,221.0,16.32,19.8,17.68,3,0
12699,3.0,3.0,65.0,65.0,5.0,5.0,0.05,1.08,0.08,4,1
12675,136.0,136.0,225.0,225.0,223.0,223.0,2.27,3.75,3.72,5,0
12678,125.0,125.0,206.0,206.0,206.0,206.0,2.08,3.43,3.43,2,0
12684,75.0,75.0,121.0,121.0,89.0,89.0,1.25,2.02,1.48,3,0
12666,554.0,106.0,691.0,243.0,683.0,235.0,9.23,11.52,11.38,3,0
12671,136.0,106.0,330.0,300.0,303.0,273.0,2.27,5.5,5.05,3,1
12648,853.0,95.0,999.0,241.0,923.0,165.0,14.22,16.65,15.38,4,0
12659,696.0,106.0,831.0,241.0,819.0,229.0,11.6,13.85,13.65,4,4
12665,596.0,106.0,776.0,286.0,740.0,250.0,9.93,12.93,12.33,3,0
12703,2.0,2.0,164.0,164.0,2.0,2.0,0.03,2.73,0.03,1,0
12680,110.0,110.0,288.0,288.0,119.0,119.0,1.83,4.8,1.98,3,0
12693,45.0,45.0,197.0,197.0,46.0,46.0,0.75,3.28,0.77,1,0
12729,1.0,1.0,13.0,13.0,13.0,13.0,0.02,0.22,0.22,3,0
12689,36.0,36.0,175.0,175.0,175.0,175.0,0.6,2.92,2.92,3,0
12697,37.0,37.0,131.0,131.0,130.0,130.0,0.62,2.18,2.17,3,0
12698,46.0,46.0,126.0,126.0,79.0,79.0,0.77,2.1,1.32,3,1
12713,36.0,36.0,118.0,118.0,118.0,118.0,0.6,1.97,1.97,4,0
12606,1031.0,191.0,1319.0,479.0,1233.0,393.0,17.18,21.98,20.55,3,1
12685,51.0,51.0,181.0,181.0,181.0,181.0,0.85,3.02,3.02,2,0
12432,1513.0,74.0,3231.0,952.0,2097.0,658.0,25.22,53.85,34.95,13,2
12661,672.0,106.0,988.0,422.0,788.0,222.0,11.2,16.47,13.13,3,0
12717,1.0,1.0,154.0,154.0,13.0,13.0,0.02,2.57,0.22,3,0
12694,11.0,11.0,231.0,231.0,231.0,231.0,0.18,3.85,3.85,2,0
12719,24.0,24.0,205.0,205.0,79.0,79.0,0.4,3.42,1.32,2,0
12712,39.0,39.0,255.0,255.0,130.0,130.0,0.65,4.25,2.17,4,0
12709,72.0,72.0,261.0,261.0,109.0,109.0,1.2,4.35,1.82,3,0
12352,951.0,111.0,1453.0,613.0,975.0,135.0,15.85,24.22,16.25,3,0
12743,4.0,4.0,25.0,25.0,23.0,23.0,0.07,0.42,0.38,4,0
12708,51.0,51.0,248.0,248.0,248.0,248.0,0.85,4.13,4.13,2,0
12732,63.0,63.0,128.0,128.0,128.0,128.0,1.05,2.13,2.13,3,0
12742,19.0,19.0,21.0,21.0,21.0,21.0,0.32,0.35,0.35,1,0
12695,0.0,0.0,281.0,281.0,192.0,192.0,,4.68,3.2,5,0
12696,4.0,4.0,255.0,255.0,255.0,255.0,0.07,4.25,4.25,3,0
12705,61.0,61.0,269.0,269.0,257.0,257.0,1.02,4.48,4.28,6,2
12609,1021.0,181.0,1462.0,622.0,1389.0,549.0,17.02,24.37,23.15,3,0
12686,44.0,44.0,292.0,292.0,280.0,280.0,0.73,4.87,4.67,3,1
12711,39.0,39.0,315.0,315.0,138.0,138.0,0.65,5.25,2.3,3,0
12737,5.0,5.0,184.0,184.0,5.0,5.0,0.08,3.07,0.08,1,0
12595,240.0,240.0,1629.0,789.0,1265.0,448.0,4.0,27.15,21.08,6,0
12669,418.0,106.0,555.0,243.0,555.0,243.0,6.97,9.25,9.25,2,0
12727,3.0,3.0,218.0,218.0,189.0,189.0,0.05,3.63,3.15,3,0
12754,23.0,23.0,26.0,26.0,26.0,26.0,0.38,0.43,0.43,1,0
12714,2.0,2.0,247.0,247.0,30.0,30.0,0.03,4.12,0.5,6,0
12721,6.0,6.0,207.0,207.0,194.0,194.0,0.1,3.45,3.23,6,3
12725,6.0,6.0,203.0,203.0,178.0,178.0,0.1,3.38,2.97,4,1
12627,1011.0,171.0,1448.0,608.0,1436.0,596.0,16.85,24.13,23.93,2,0
12636,0.0,0.0,1409.0,569.0,1092.0,276.0,,23.48,18.2,5,1
12622,1037.0,197.0,1474.0,634.0,1453.0,613.0,17.28,24.57,24.22,2,0
12624,1035.0,195.0,1459.0,619.0,1454.0,614.0,17.25,24.32,24.23,3,0
12618,1054.0,214.0,1491.0,651.0,1233.0,393.0,17.57,24.85,20.55,2,0
12613,1008.0,168.0,1522.0,682.0,1248.0,408.0,16.8,25.37,20.8,2,0
12616,990.0,150.0,1504.0,664.0,1240.0,400.0,16.5,25.07,20.67,3,0
12394,8.0,8.0,4690.0,1510.0,4689.0,1510.0,0.13,78.17,78.15,2,0
12607,1025.0,185.0,1539.0,699.0,1246.0,406.0,17.08,25.65,20.77,2,0
12610,1017.0,177.0,1531.0,691.0,1255.0,415.0,16.95,25.52,20.92,2,0
12748,3.0,3.0,139.0,137.0,10.0,10.0,0.05,2.32,0.17,3,0
12746,2.0,2.0,154.0,152.0,4.0,4.0,0.03,2.57,0.07,2,0
12738,42.0,42.0,238.0,236.0,105.0,105.0,0.7,3.97,1.75,4,0
12751,8.0,8.0,170.0,108.0,14.0,14.0,0.13,2.83,0.23,4,0
12735,221.0,221.0,377.0,256.0,221.0,221.0,3.68,6.28,3.68,1,0
12752,6.0,6.0,228.0,107.0,18.0,18.0,0.1,3.8,0.3,6,0
12681,94.0,94.0,634.0,512.0,221.0,221.0,1.57,10.57,3.68,4,1
12688,37.0,37.0,576.0,455.0,279.0,279.0,0.62,9.6,4.65,6,1
12766,6.0,0.0,135.0,0.0,8.0,0.0,0.1,2.25,0.13,1,0
12771,15.0,0.0,165.0,0.0,16.0,0.0,0.25,2.75,0.27,1,0
11288,167.0,167.0,550.0,253.0,545.0,248.0,2.78,9.17,9.08,1,0
12758,10.0,10.0,82.0,52.0,83.0,52.0,0.17,1.37,1.38,2,1
12755,29.0,29.0,54.0,54.0,55.0,55.0,0.48,0.9,0.92,2,0
12756,13.0,13.0,39.0,39.0,39.0,39.0,0.22,0.65,0.65,2,0
12757,13.0,13.0,95.0,55.0,95.0,55.0,0.22,1.58,1.58,3,0
12740,238.0,217.0,248.0,217.0,242.0,217.0,3.97,4.13,4.03,2,0
12749,47.0,47.0,154.0,129.0,154.0,130.0,0.78,2.57,2.57,6,1
12731,135.0,135.0,287.0,264.0,284.0,264.0,2.25,4.78,4.73,3,1
12733,62.0,62.0,276.0,262.0,275.0,262.0,1.03,4.6,4.58,1,0
12726,4.0,4.0,263.0,263.0,203.0,203.0,0.07,4.38,3.38,5,1
12730,63.0,63.0,277.0,265.0,268.0,256.0,1.05,4.62,4.47,2,0
12723,18.0,18.0,328.0,295.0,234.0,204.0,0.3,5.47,3.9,6,5
12724,9.0,9.0,249.0,249.0,184.0,184.0,0.15,4.15,3.07,5,0
12715,30.0,30.0,354.0,354.0,354.0,354.0,0.5,5.9,5.9,4,0
12716,195.0,195.0,354.0,354.0,354.0,354.0,3.25,5.9,5.9,2,0
12722,6.0,6.0,437.0,299.0,408.0,298.0,0.1,7.28,6.8,6,0
12700,81.0,81.0,353.0,353.0,213.0,213.0,1.35,5.88,3.55,7,0
12701,0.0,0.0,460.0,404.0,185.0,185.0,,7.67,3.08,4,0
12660,676.0,106.0,1130.0,559.0,1129.0,559.0,11.27,18.83,18.82,3,0
12668,517.0,106.0,966.0,555.0,648.0,237.0,8.62,16.1,10.8,3,0
12643,912.0,95.0,1372.0,555.0,973.0,156.0,15.2,22.87,16.22,3,0
12656,719.0,95.0,1179.0,555.0,834.0,210.0,11.98,19.65,13.9,5,1
12184,2380.0,109.0,8914.0,2940.0,7881.0,1716.0,39.67,148.57,131.35,3,0
12379,702.0,12.0,5644.0,1740.0,5640.0,1737.0,11.7,94.07,94.0,8,0
11940,250.0,202.0,12005.0,4342.0,10622.0,4029.0,4.17,200.08,177.03,4,0
11962,94.0,11.0,11815.0,4151.0,11186.0,3814.0,1.57,196.92,186.43,9,0
12063,330.0,330.0,10446.0,3872.0,10444.0,3872.0,5.5,174.1,174.07,4,0
12772,784.0,41.0,823.0,80.0,823.0,80.0,13.07,13.72,13.72,2,0
12182,2600.0,286.0,2777.0,463.0,2637.0,323.0,43.33,46.28,43.95,1,0
12775,1.0,0.0,739.0,15.0,732.0,15.0,0.02,12.32,12.2,5,0
12820,85.0,85.0,85.0,85.0,85.0,85.0,1.42,1.42,1.42,1,0
12763,898.0,58.0,941.0,101.0,940.0,100.0,14.97,15.68,15.67,2,0
12767,824.0,36.0,894.0,106.0,894.0,106.0,13.73,14.9,14.9,3,0
12800,503.0,22.0,574.0,94.0,514.0,34.0,8.38,9.57,8.57,2,0
12810,35.0,24.0,193.0,182.0,35.0,24.0,0.58,3.22,0.58,1,0
12621,1039.0,199.0,2570.0,890.0,2400.0,720.0,17.32,42.83,40.0,4,1
12788,649.0,19.0,811.0,182.0,649.0,19.0,10.82,13.52,10.82,1,0
12619,1051.0,211.0,2583.0,903.0,2340.0,660.0,17.52,43.05,39.0,6,1
12612,1011.0,171.0,1525.0,685.0,1250.0,410.0,16.85,25.42,20.83,2,0
12747,23.0,23.0,1029.0,189.0,1030.0,190.0,0.38,17.15,17.17,2,0
12769,819.0,36.0,917.0,134.0,911.0,128.0,13.65,15.28,15.18,4,0
12825,11.0,11.0,140.0,140.0,11.0,11.0,0.18,2.33,0.18,1,0
12792,604.0,20.0,826.0,242.0,652.0,68.0,10.07,13.77,10.87,3,0
12782,,,916.0,242.0,741.0,67.0,,15.27,12.35,0,0
12789,644.0,15.0,871.0,242.0,691.0,62.0,10.73,14.52,11.52,3,0
12778,755.0,41.0,955.0,242.0,813.0,99.0,12.58,15.92,13.55,2,0
12774,773.0,41.0,974.0,242.0,817.0,85.0,12.88,16.23,13.62,2,0
12745,6.0,6.0,73.0,73.0,55.0,55.0,0.1,1.22,0.92,1,0
12739,34.0,34.0,44.0,44.0,44.0,44.0,0.57,0.73,0.73,2,0
12844,5.0,5.0,15.0,15.0,8.0,8.0,0.08,0.25,0.13,3,1
12854,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,1,0
12787,672.0,41.0,869.0,238.0,868.0,237.0,11.2,14.48,14.47,2,0
12802,524.0,138.0,600.0,213.0,599.0,213.0,8.73,10.0,9.98,2,0
12759,918.0,78.0,1096.0,256.0,1078.0,238.0,15.3,18.27,17.97,6,0
12760,916.0,76.0,1106.0,266.0,1102.0,262.0,15.27,18.43,18.37,4,0
12764,892.0,52.0,1087.0,247.0,1048.0,208.0,14.87,18.12,17.47,4,1
12822,0.0,0.0,234.0,234.0,77.0,77.0,,3.9,1.28,2,0
12797,674.0,138.0,838.0,302.0,682.0,146.0,11.23,13.97,11.37,2,0
12750,8.0,8.0,1260.0,420.0,961.0,205.0,0.13,21.0,16.02,8,0
12839,132.0,132.0,168.0,168.0,168.0,168.0,2.2,2.8,2.8,2,0
12858,77.0,77.0,77.0,77.0,77.0,77.0,1.28,1.28,1.28,1,0
12847,142.0,142.0,142.0,142.0,142.0,142.0,2.37,2.37,2.37,1,0
12207,1436.0,83.0,1592.0,239.0,1514.0,160.0,23.93,26.53,25.23,2,0
12849,2.0,2.0,70.0,70.0,45.0,45.0,0.03,1.17,0.75,10,1
12837,37.0,37.0,145.0,145.0,67.0,67.0,0.62,2.42,1.12,5,0
12808,152.0,138.0,300.0,286.0,296.0,282.0,2.53,5.0,4.93,3,0
12818,0.0,0.0,225.0,225.0,103.0,103.0,,3.75,1.72,4,0
12796,678.0,138.0,810.0,270.0,810.0,270.0,11.3,13.5,13.5,6,0
12801,615.0,138.0,755.0,278.0,754.0,277.0,10.25,12.58,12.57,9,1
12781,726.0,41.0,935.0,250.0,935.0,250.0,12.1,15.58,15.58,3,0
12784,676.0,41.0,921.0,285.0,888.0,253.0,11.27,15.35,14.8,3,1
12785,676.0,41.0,997.0,362.0,864.0,229.0,11.27,16.62,14.4,2,0
12841,13.0,13.0,193.0,193.0,13.0,13.0,0.22,3.22,0.22,1,0
12340,84.0,84.0,5540.0,1520.0,5503.0,1483.0,1.4,92.33,91.72,11,0
12845,98.0,98.0,167.0,167.0,160.0,160.0,1.63,2.78,2.67,9,0
12777,726.0,10.0,1037.0,321.0,883.0,166.0,12.1,17.28,14.72,4,0
12803,344.0,138.0,509.0,303.0,444.0,238.0,5.73,8.48,7.4,3,0
12812,268.0,264.0,426.0,422.0,293.0,289.0,4.47,7.1,4.88,3,0
12773,1.0,0.0,1156.0,422.0,811.0,108.0,0.02,19.27,13.52,4,0
12790,667.0,41.0,1048.0,422.0,871.0,245.0,11.12,17.47,14.52,2,0
12683,62.0,62.0,179.0,179.0,174.0,174.0,1.03,2.98,2.9,2,1
12882,54.0,54.0,54.0,54.0,54.0,54.0,0.9,0.9,0.9,1,0
12879,0.0,0.0,10.0,10.0,4.0,4.0,,0.17,0.07,3,0
12880,0.0,0.0,17.0,17.0,9.0,9.0,,0.28,0.15,4,0
12872,15.0,15.0,56.0,56.0,30.0,30.0,0.25,0.93,0.5,4,0
12794,605.0,41.0,941.0,377.0,843.0,279.0,10.08,15.68,14.05,3,0
12816,228.0,228.0,353.0,353.0,353.0,353.0,3.8,5.88,5.88,2,0
12827,179.0,179.0,297.0,297.0,214.0,214.0,2.98,4.95,3.57,3,1
12846,94.0,94.0,290.0,290.0,157.0,157.0,1.57,4.83,2.62,2,0
12866,1.0,1.0,179.0,179.0,5.0,5.0,0.02,2.98,0.08,4,0
12838,139.0,139.0,335.0,335.0,172.0,172.0,2.32,5.58,2.87,2,0
12795,701.0,138.0,1045.0,482.0,758.0,195.0,11.68,17.42,12.63,4,0
12631,984.0,144.0,1549.0,653.0,1425.0,585.0,16.4,25.82,23.75,4,1
12815,229.0,229.0,399.0,399.0,252.0,252.0,3.82,6.65,4.2,2,0
12804,242.0,76.0,600.0,433.0,242.0,76.0,4.03,10.0,4.03,1,0
12811,268.0,264.0,438.0,433.0,428.0,424.0,4.47,7.3,7.13,5,0
12780,762.0,59.0,1137.0,433.0,763.0,59.0,12.7,18.95,12.72,1,0
12783,715.0,41.0,1140.0,467.0,1016.0,342.0,11.92,19.0,16.93,3,0
12793,631.0,67.0,997.0,433.0,639.0,75.0,10.52,16.62,10.65,1,0
12776,765.0,41.0,1157.0,433.0,811.0,87.0,12.75,19.28,13.52,2,0
12779,745.0,41.0,1138.0,433.0,1130.0,426.0,12.42,18.97,18.83,4,0
12865,96.0,96.0,248.0,248.0,96.0,96.0,1.6,4.13,1.6,1,0
12874,1.0,1.0,163.0,163.0,1.0,1.0,0.02,2.72,0.02,1,0
12842,109.0,109.0,365.0,365.0,173.0,173.0,1.82,6.08,2.88,3,0
12850,209.0,209.0,342.0,342.0,214.0,214.0,3.48,5.7,3.57,2,0
12817,217.0,217.0,398.0,398.0,392.0,392.0,3.62,6.63,6.53,3,0
12791,646.0,41.0,1186.0,580.0,1185.0,580.0,10.77,19.77,19.75,2,0
12890,3.0,3.0,48.0,48.0,35.0,35.0,0.05,0.8,0.58,5,0
